frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
101,4.208333,10.208333,0.406367,0.873886
102,4.250000,10.250000,0.366203,0.790130
103,4.291667,10.291667,0.321790,0.724791
104,4.333333,10.333333,0.282384,0.670465
105,4.375000,10.375000,0.250870,0.694016
106,4.416667,10.416667,0.225800,0.761444
107,4.458333,10.458333,0.205405,0.789720
108,4.500000,10.500000,0.188222,0.777308
109,4.541667,10.541667,0.173408,0.770207
110,4.583333,10.583333,0.160622,0.768400
111,4.625000,10.625000,0.149537,0.751564
112,4.666667,10.666667,0.139392,0.785353
113,4.708333,10.708333,0.129008,0.802503
114,4.750000,10.750000,0.117724,0.742760
115,4.791667,10.791667,0.108448,0.688127
116,4.833333,10.833333,0.108589,0.612293
117,4.875000,10.875000,0.127819,0.399987
118,4.916667,10.916667,0.172905,0.164275
119,4.958333,10.958333,0.237309,0.241078
120,5.000000,11.000000,0.302911,0.533133
121,5.041667,11.041667,0.351041,0.672975
122,5.083333,11.083333,0.369308,0.635672
123,5.125000,11.125000,0.359429,0.810071
124,5.166667,11.166667,0.332439,0.973389
125,5.208333,11.208333,0.297846,0.928059
126,5.250000,11.250000,0.262000,0.820901
127,5.291667,11.291667,0.227747,0.701838
128,5.333333,11.333333,0.196083,0.678111
129,5.375000,11.375000,0.168765,0.594727
130,5.416667,11.416667,0.147956,0.363785
131,5.458333,11.458333,0.135023,0.342592
132,5.500000,11.500000,0.129888,0.530936
133,5.541667,11.541667,0.130156,0.630479
134,5.583333,11.583333,0.131314,0.874995
135,5.625000,11.625000,0.129696,0.983979
136,5.666667,11.666667,0.126444,0.929567
137,5.708333,11.708333,0.128645,0.788466
138,5.750000,11.750000,0.147010,0.512479
139,5.791667,11.791667,0.188724,0.253402
140,5.833333,11.833333,0.247221,0.326389
141,5.875000,11.875000,0.304674,0.601310
142,5.916667,11.916667,0.342475,0.710278
143,5.958333,11.958333,0.349374,0.656688
144,6.000000,12.000000,0.330664,0.626971
145,6.041667,12.041667,0.302983,0.622605
146,6.083333,12.083333,0.282661,0.538445
147,6.125000,12.125000,0.281406,0.392538
148,6.166667,12.166667,0.297809,0.389552
149,6.208333,12.208333,0.319255,0.617179
150,6.250000,12.250000,0.332434,0.708979
151,6.291667,12.291667,0.329998,0.660014
152,6.333333,12.333333,0.318252,0.627999
153,6.375000,12.375000,0.313018,0.534186
154,6.416667,12.416667,0.327763,0.462289
155,6.458333,12.458333,0.361632,0.676133
156,6.500000,12.500000,0.399145,0.963130
157,6.541667,12.541667,0.422441,0.983573
158,6.583333,12.583333,0.419158,0.929060
159,6.625000,12.625000,0.391158,0.838696
160,6.666667,12.666667,0.350594,0.768375
161,6.708333,12.708333,0.308052,0.751037
162,6.750000,12.750000,0.270317,0.727508
163,6.791667,12.791667,0.239226,0.703294
164,6.833333,12.833333,0.213642,0.701372
165,6.875000,12.875000,0.192524,0.704886
166,6.916667,12.916667,0.174955,0.713791
167,6.958333,12.958333,0.159937,0.703807
168,7.000000,13.000000,0.146098,0.675936
169,7.041667,13.041667,0.131546,0.692500
170,7.083333,13.083333,0.114450,0.758055
171,7.125000,13.125000,0.094382,0.635408
172,7.166667,13.166667,0.072911,0.264640
173,7.208333,13.208333,0.052865,0.051019
174,7.250000,13.250000,0.036912,0.022259
175,7.291667,13.291667,0.026661,0.017183
176,7.333333,13.333333,0.027586,0.016121
177,7.375000,13.375000,0.051057,0.016222
178,7.416667,13.416667,0.110674,0.015293
179,7.458333,13.458333,0.215820,0.016232
180,7.500000,13.500000,0.351521,0.346633
181,7.541667,13.541667,0.480848,0.881936
182,7.583333,13.583333,0.567493,0.949906
183,7.625000,13.625000,0.587713,0.873144
184,7.666667,13.666667,0.547623,0.708348
185,7.708333,13.708333,0.474732,0.417405
186,7.750000,13.750000,0.394346,0.134329
187,7.791667,13.791667,0.328663,0.022714
188,7.833333,13.833333,0.294615,0.003234
189,7.875000,13.875000,0.303512,0.000552
190,7.916667,13.916667,0.361427,0.001950
191,7.958333,13.958333,0.452667,0.421530
192,8.000000,14.000000,0.542782,0.916611
193,8.041667,14.041667,0.598771,0.952956
194,8.083333,14.083333,0.599902,0.860343
195,8.125000,14.125000,0.552599,0.666311
196,8.166667,14.166667,0.482121,0.357776
197,8.208333,14.208333,0.410488,0.102837
198,8.250000,14.250000,0.354968,0.262661
199,8.291667,14.291667,0.327363,0.636005
200,8.333333,14.333333,0.335844,0.542609
201,8.375000,14.375000,0.386669,0.231065
202,8.416667,14.416667,0.467625,0.546455
203,8.458333,14.458333,0.548923,0.945221
204,8.500000,14.500000,0.600973,0.946501
205,8.541667,14.541667,0.603679,0.846666
206,8.583333,14.583333,0.561630,0.659484
207,8.625000,14.625000,0.499055,0.499301
208,8.666667,14.666667,0.439772,0.610974
209,8.708333,14.708333,0.402227,0.650881
210,8.750000,14.750000,0.396054,0.467126
211,8.791667,14.791667,0.415635,0.301005
212,8.833333,14.833333,0.444420,0.533173
213,8.875000,14.875000,0.464331,0.835379
214,8.916667,14.916667,0.460586,0.985739
215,8.958333,14.958333,0.431808,0.942302
216,9.000000,15.000000,0.388441,0.818967
217,9.041667,15.041667,0.341395,0.743857
218,9.083333,15.083333,0.298994,0.733681
219,9.125000,15.125000,0.264563,0.695307
220,9.166667,15.166667,0.237386,0.718084
221,9.208333,15.208333,0.215908,0.795259
222,9.250000,15.250000,0.198428,0.820067
223,9.291667,15.291667,0.183541,0.819933
224,9.333333,15.333333,0.170457,0.827923
225,9.375000,15.375000,0.158827,0.807422
226,9.416667,15.416667,0.148282,0.803511
227,9.458333,15.458333,0.138093,0.810680
228,9.500000,15.500000,0.127243,0.825789
229,9.541667,15.541667,0.114883,0.755944
230,9.583333,15.583333,0.101059,0.694893
231,9.625000,15.625000,0.087355,0.549365
232,9.666667,15.666667,0.076334,0.347085
233,9.708333,15.708333,0.070807,0.290852
234,9.750000,15.750000,0.075043,0.346800
235,9.791667,15.791667,0.094216,0.554890
236,9.833333,15.833333,0.133154,0.715958
237,9.875000,15.875000,0.193565,0.636758
238,9.916667,15.916667,0.265532,0.751802
239,9.958333,15.958333,0.330509,0.969971
240,10.000000,16.000000,0.371802,0.962978
241,10.041667,16.041667,0.380194,0.869151
242,10.083333,16.083333,0.360913,0.800206
243,10.125000,16.125000,0.327507,0.816324
244,10.166667,16.166667,0.291409,0.830918
245,10.208333,16.208333,0.263224,0.828134
246,10.250000,16.250000,0.252755,0.792032
247,10.291667,16.291667,0.268838,0.676919
248,10.333333,16.333333,0.315647,0.539487
249,10.375000,16.375000,0.381541,0.771306
250,10.416667,16.416667,0.443111,0.993683
251,10.458333,16.458333,0.478541,0.945296
252,10.500000,16.500000,0.476320,0.828048
253,10.541667,16.541667,0.443266,0.719492
254,10.583333,16.583333,0.396146,0.695450
255,10.625000,16.625000,0.348067,0.708675
256,10.666667,16.666667,0.305945,0.758830
257,10.708333,16.708333,0.270591,0.783675
258,10.750000,16.750000,0.240329,0.723504
259,10.791667,16.791667,0.214288,0.684789
260,10.833333,16.833333,0.192293,0.686735
261,10.875000,16.875000,0.174359,0.675481
262,10.916667,16.916667,0.160305,0.671473
263,10.958333,16.958333,0.149650,0.673253
264,11.000000,17.000000,0.141557,0.730210
265,11.041667,17.041667,0.135084,0.783907
266,11.083333,17.083333,0.129621,0.781602
267,11.125000,17.125000,0.125116,0.766343
268,11.166667,17.166667,0.122020,0.767257
269,11.208333,17.208333,0.120715,0.756656
270,11.250000,17.250000,0.120700,0.807783
271,11.291667,17.291667,0.120559,0.955322
272,11.333333,17.333333,0.118723,0.989963
273,11.375000,17.375000,0.114383,0.923809
274,11.416667,17.416667,0.108121,0.809058
275,11.458333,17.458333,0.101478,0.714413
276,11.500000,17.500000,0.095896,0.704497
277,11.541667,17.541667,0.092082,0.707782
278,11.583333,17.583333,0.089920,0.702557
279,11.625000,17.625000,0.088877,0.694554
280,11.666667,17.666667,0.088489,0.709926
281,11.708333,17.708333,0.088454,0.717008
282,11.750000,17.750000,0.088303,0.715339
283,11.791667,17.791667,0.087055,0.714518
284,11.833333,17.833333,0.083194,0.734081
285,11.875000,17.875000,0.075235,0.774611
286,11.916667,17.916667,0.063007,0.675718
287,11.958333,17.958333,0.048276,0.333899
288,12.000000,18.000000,0.033920,0.105997
289,12.041667,18.041667,0.022565,0.096959
290,12.083333,18.083333,0.015462,0.089066
291,12.125000,18.125000,0.017551,0.079109
292,12.166667,18.166667,0.039973,0.076443
293,12.208333,18.208333,0.096560,0.064853
294,12.250000,18.250000,0.198713,0.057327
295,12.291667,18.291667,0.334117,0.295929
296,12.333333,18.333333,0.467328,0.823605
297,12.375000,18.375000,0.562879,0.976733
298,12.416667,18.416667,0.596184,0.916338
299,12.458333,18.458333,0.571721,0.831322
300,12.500000,18.500000,0.515633,0.754474
301,12.541667,18.541667,0.450664,0.722313
302,12.583333,18.583333,0.391661,0.740160
303,12.625000,18.625000,0.343417,0.755114
304,12.666667,18.666667,0.304591,0.740216
305,12.708333,18.708333,0.273799,0.719385
306,12.750000,18.750000,0.249237,0.786955
307,12.791667,18.791667,0.228576,0.940580
308,12.833333,18.833333,0.209561,0.970280
309,12.875000,18.875000,0.190912,0.914361
310,12.916667,18.916667,0.172980,0.805200
311,12.958333,18.958333,0.157187,0.704267
312,13.000000,19.000000,0.144803,0.683614
313,13.041667,19.041667,0.136114,0.728860
314,13.083333,19.083333,0.130427,0.833417
315,13.125000,19.125000,0.126896,0.817840
316,13.166667,19.166667,0.124906,0.734115
317,13.208333,19.208333,0.123760,0.803845
318,13.250000,19.250000,0.122547,0.965272
319,13.291667,19.291667,0.120307,0.961905
320,13.333333,19.333333,0.116563,0.877084
321,13.375000,19.375000,0.111792,0.809427
322,13.416667,19.416667,0.106961,0.781903
323,13.458333,19.458333,0.102862,0.789864
324,13.500000,19.500000,0.099996,0.775784
325,13.541667,19.541667,0.098686,0.759697
326,13.583333,19.583333,0.099227,0.742834
327,13.625000,19.625000,0.101582,0.733792
328,13.666667,19.666667,0.104818,0.838516
329,13.708333,19.708333,0.107316,0.986284
330,13.750000,19.750000,0.107610,0.977318
331,13.791667,19.791667,0.105242,0.883035
332,13.833333,19.833333,0.101093,0.803865
333,13.875000,19.875000,0.096790,0.768815
334,13.916667,19.916667,0.093729,0.718577
335,13.958333,19.958333,0.092413,0.717948
336,14.000000,20.000000,0.092472,0.772374
337,14.041667,20.041667,0.093147,0.795036
338,14.083333,20.083333,0.093789,0.787310
339,14.125000,20.125000,0.094183,0.783568
340,14.166667,20.166667,0.094436,0.768039
341,14.208333,20.208333,0.094605,0.770117
342,14.250000,20.250000,0.094458,0.800925
343,14.291667,20.291667,0.093604,0.834565
344,14.333333,20.333333,0.091682,0.772356
345,14.375000,20.375000,0.088544,0.726221
346,14.416667,20.416667,0.084481,0.728228
347,14.458333,20.458333,0.080129,0.699072
348,14.500000,20.500000,0.076704,0.619493
349,14.541667,20.541667,0.077990,0.460392
350,14.583333,20.583333,0.090043,0.603720
351,14.625000,20.625000,0.119273,0.725466
352,14.666667,20.666667,0.169689,0.629768
353,14.708333,20.708333,0.233710,0.725330
354,14.750000,20.750000,0.294023,0.955700
355,14.791667,20.791667,0.334197,0.970731
356,14.833333,20.833333,0.343858,0.887686
357,14.875000,20.875000,0.326690,0.745679
358,14.916667,20.916667,0.295715,0.696079
359,14.958333,20.958333,0.261713,0.729403
360,15.000000,21.000000,0.233361,0.735576
361,15.041667,21.041667,0.217207,0.714746
362,15.083333,21.083333,0.218338,0.620842
363,15.125000,21.125000,0.240626,0.585334
364,15.166667,21.166667,0.278176,0.770606
365,15.208333,21.208333,0.315966,0.977384
366,15.250000,21.250000,0.339277,0.970931
367,15.291667,21.291667,0.338749,0.877535
368,15.333333,21.333333,0.317173,0.712875
369,15.375000,21.375000,0.285201,0.656331
370,15.416667,21.416667,0.250959,0.707136
371,15.458333,21.458333,0.218309,0.750515
372,15.500000,21.500000,0.187191,0.745458
373,15.541667,21.541667,0.156881,0.509337
374,15.583333,21.583333,0.132719,0.274344
375,15.625000,21.625000,0.126454,0.207712
376,15.666667,21.666667,0.151550,0.146881
377,15.708333,21.708333,0.217995,0.073119
378,15.750000,21.750000,0.315510,0.237837
379,15.791667,21.791667,0.414812,0.666631
380,15.833333,21.833333,0.486570,0.801978
381,15.875000,21.875000,0.510431,0.768776
382,15.916667,21.916667,0.489720,0.721512
383,15.958333,21.958333,0.445403,0.704321
384,16.000000,22.000000,0.395671,0.695319
385,16.041667,22.041667,0.351660,0.740045
386,16.083333,22.083333,0.315463,0.907378
387,16.125000,22.125000,0.283931,0.997683
388,16.166667,22.166667,0.254729,0.949053
389,16.208333,22.208333,0.227249,0.835134
390,16.250000,22.250000,0.202336,0.735644
391,16.291667,22.291667,0.181170,0.720450
392,16.333333,22.333333,0.164351,0.707233
393,16.375000,22.375000,0.151484,0.708946
394,16.416667,22.416667,0.141492,0.745695
395,16.458333,22.458333,0.133273,0.752583
396,16.500000,22.500000,0.126093,0.754950
397,16.541667,22.541667,0.119789,0.744904
398,16.583333,22.583333,0.114617,0.701354
399,16.625000,22.625000,0.110735,0.683253
400,16.666667,22.666667,0.107862,0.758316
401,16.708333,22.708333,0.105409,0.810365
402,16.750000,22.750000,0.102649,0.740753
403,16.791667,22.791667,0.099064,0.734641
404,16.833333,22.833333,0.094716,0.739481
405,16.875000,22.875000,0.090207,0.733178
406,16.916667,22.916667,0.086817,0.628343
407,16.958333,22.958333,0.085974,0.503557
408,17.000000,23.000000,0.088312,0.647150
409,17.041667,23.041667,0.093426,0.779700
410,17.083333,23.083333,0.099724,0.789992
411,17.125000,23.125000,0.105076,0.895069
412,17.166667,23.166667,0.107966,0.991526
413,17.208333,23.208333,0.107941,0.961467
414,17.250000,23.250000,0.105652,0.841845
415,17.291667,23.291667,0.102362,0.794138
416,17.333333,23.333333,0.099192,0.812871
417,17.375000,23.375000,0.096762,0.796357
418,17.416667,23.416667,0.095340,0.787381
419,17.458333,23.458333,0.095265,0.771672
420,17.500000,23.500000,0.096889,0.729170
421,17.541667,23.541667,0.099907,0.758297
422,17.583333,23.583333,0.103075,0.911827
423,17.625000,23.625000,0.104671,0.985740
424,17.666667,23.666667,0.103461,0.949284
425,17.708333,23.708333,0.099672,0.844460
426,17.750000,23.750000,0.094803,0.723566
427,17.791667,23.791667,0.090579,0.691671
428,17.833333,23.833333,0.088115,0.695288
429,17.875000,23.875000,0.087638,0.745697
430,17.916667,23.916667,0.088998,0.743341
431,17.958333,23.958333,0.091977,0.678977
432,18.000000,24.000000,0.095936,0.746859
433,18.041667,24.041667,0.099800,0.912506
434,18.083333,24.083333,0.102338,0.942085
435,18.125000,24.125000,0.102754,0.895971
436,18.166667,24.166667,0.101305,0.834583
437,18.208333,24.208333,0.098953,0.791844
438,18.250000,24.250000,0.096620,0.802146
439,18.291667,24.291667,0.094793,0.785424
440,18.333333,24.333333,0.093458,0.774447
441,18.375000,24.375000,0.092393,0.765840
442,18.416667,24.416667,0.091415,0.767652
443,18.458333,24.458333,0.090473,0.761768
444,18.500000,24.500000,0.089597,0.726046
445,18.541667,24.541667,0.088827,0.747484
446,18.583333,24.583333,0.088241,0.733267
447,18.625000,24.625000,0.087851,0.726764
448,18.666667,24.666667,0.087612,0.723094
449,18.708333,24.708333,0.087399,0.728469
450,18.750000,24.750000,0.086964,0.739571
451,18.791667,24.791667,0.086058,0.729788
452,18.833333,24.833333,0.084447,0.714954
453,18.875000,24.875000,0.082076,0.704000
454,18.916667,24.916667,0.079259,0.659739
455,18.958333,24.958333,0.076647,0.636557
456,19.000000,25.000000,0.075220,0.601299
457,19.041667,25.041667,0.075825,0.531517
458,19.083333,25.083333,0.078436,0.591696
459,19.125000,25.125000,0.082197,0.746214
460,19.166667,25.166667,0.085832,0.767463
461,19.208333,25.208333,0.088244,0.767847
462,19.250000,25.250000,0.089227,0.746722
463,19.291667,25.291667,0.089204,0.725503
464,19.333333,25.333333,0.088707,0.760860
465,19.375000,25.375000,0.088235,0.733301
466,19.416667,25.416667,0.088015,0.704818
467,19.458333,25.458333,0.088035,0.734664
468,19.500000,25.500000,0.088186,0.750071
469,19.541667,25.541667,0.088074,0.724420
470,19.583333,25.583333,0.087023,0.745781
471,19.625000,25.625000,0.084437,0.768114
472,19.666667,25.666667,0.080079,0.700256
473,19.708333,25.708333,0.074366,0.648755
474,19.750000,25.750000,0.068514,0.538543
475,19.791667,25.791667,0.063816,0.444244
476,19.833333,25.833333,0.060904,0.460418
477,19.875000,25.875000,0.059505,0.505329
478,19.916667,25.916667,0.058623,0.525993
479,19.958333,25.958333,0.057321,0.517483
480,20.000000,26.000000,0.055319,0.455974
481,20.041667,26.041667,0.052949,0.417678
482,20.083333,26.083333,0.053367,0.403620
483,20.125000,26.125000,0.062975,0.425077
484,20.166667,26.166667,0.089206,0.378923
485,20.208333,26.208333,0.138128,0.365929
486,20.250000,26.250000,0.204090,0.428059
487,20.291667,26.291667,0.269859,0.665949
488,20.333333,26.333333,0.317851,0.767833
489,20.375000,26.375000,0.335388,0.753251
490,20.416667,26.416667,0.323889,0.760856
491,20.458333,26.458333,0.295755,0.755365
492,20.500000,26.500000,0.262318,0.691638
493,20.541667,26.541667,0.231275,0.577590
494,20.583333,26.583333,0.205025,0.641797
495,20.625000,26.625000,0.182461,0.707006
496,20.666667,26.666667,0.162517,0.665918
497,20.708333,26.708333,0.144954,0.549808
498,20.750000,26.750000,0.130511,0.497380
499,20.791667,26.791667,0.120323,0.500736
500,20.833333,26.833333,0.114872,0.473866
501,20.875000,26.875000,0.113290,0.611990
502,20.916667,26.916667,0.113895,0.764265
503,20.958333,26.958333,0.114894,0.774394
504,21.000000,27.000000,0.115052,0.800541
505,21.041667,27.041667,0.114061,0.795228
506,21.083333,27.083333,0.112061,0.829908
507,21.125000,27.125000,0.109376,0.825240
508,21.166667,27.166667,0.106439,0.799048
509,21.208333,27.208333,0.103709,0.769841
510,21.250000,27.250000,0.101592,0.752734
511,21.291667,27.291667,0.100161,0.764691
512,21.333333,27.333333,0.099113,0.801547
513,21.375000,27.375000,0.098002,0.798413
514,21.416667,27.416667,0.096585,0.790502
515,21.458333,27.458333,0.095090,0.752281
516,21.500000,27.500000,0.093982,0.734481
517,21.541667,27.541667,0.093612,0.736523
518,21.583333,27.583333,0.093905,0.748333
519,21.625000,27.625000,0.094392,0.805159
520,21.666667,27.666667,0.094662,0.818311
521,21.708333,27.708333,0.094616,0.764431
522,21.750000,27.750000,0.094484,0.746199
523,21.791667,27.791667,0.094570,0.769522
524,21.833333,27.833333,0.094963,0.822135
525,21.875000,27.875000,0.095611,0.780854
526,21.916667,27.916667,0.096272,0.759879
527,21.958333,27.958333,0.096604,0.839695
528,22.000000,28.000000,0.096415,0.841011
529,22.041667,28.041667,0.095641,0.780531
530,22.083333,28.083333,0.094489,0.786461
531,22.125000,28.125000,0.093477,0.777120
532,22.166667,28.166667,0.092987,0.732381
533,22.208333,28.208333,0.093045,0.758785
534,22.250000,28.250000,0.093426,0.806193
535,22.291667,28.291667,0.093784,0.801208
536,22.333333,28.333333,0.093901,0.769016
537,22.375000,28.375000,0.093745,0.768711
538,22.416667,28.416667,0.093292,0.795588
539,22.458333,28.458333,0.092427,0.784277
540,22.500000,28.500000,0.090951,0.760779
541,22.541667,28.541667,0.088755,0.760472
542,22.583333,28.583333,0.085998,0.735141
543,22.625000,28.625000,0.083079,0.676649
544,22.666667,28.666667,0.080470,0.640114
545,22.708333,28.708333,0.078510,0.643517
546,22.750000,28.750000,0.077236,0.637770
547,22.791667,28.791667,0.076397,0.635231
548,22.833333,28.833333,0.075670,0.638409
549,22.875000,28.875000,0.074881,0.633933
550,22.916667,28.916667,0.074222,0.616552
551,22.958333,28.958333,0.074317,0.591636
552,23.000000,29.000000,0.075964,0.599099
553,23.041667,29.041667,0.079721,0.601901
554,23.083333,29.083333,0.085270,0.637872
555,23.125000,29.125000,0.091178,0.806518
556,23.166667,29.166667,0.095524,0.927748
557,23.208333,29.208333,0.096724,0.882321
558,23.250000,29.250000,0.094113,0.804788
559,23.291667,29.291667,0.088067,0.770034
560,23.333333,29.333333,0.079684,0.710156
561,23.375000,29.375000,0.074042,0.582310
562,23.416667,29.416667,0.081063,0.470357
563,23.458333,29.458333,0.112271,0.377201
564,23.500000,29.500000,0.176744,0.330154
565,23.541667,29.541667,0.266030,0.450059
566,23.583333,29.583333,0.354610,0.806885
567,23.625000,29.625000,0.416427,0.925069
568,23.666667,29.666667,0.433460,0.863407
569,23.708333,29.708333,0.410477,0.729475
570,23.750000,29.750000,0.370282,0.492006
571,23.791667,29.791667,0.334202,0.320243
572,23.833333,29.833333,0.315527,0.315496
573,23.875000,29.875000,0.312440,0.558834
574,23.916667,29.916667,0.312704,0.650824
575,23.958333,29.958333,0.305169,0.502053
576,24.000000,30.000000,0.283130,0.355705
577,24.041667,30.041667,0.247654,0.254806
578,24.083333,30.083333,0.204182,0.218448
579,24.125000,30.125000,0.149681,0.221540
580,24.166667,30.166667,0.092116,0.134316
