frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
192,8.000000,14.000000,0.889980,0.916611
193,8.041667,14.041667,0.801195,0.952956
194,8.083333,14.083333,0.677059,0.860343
195,8.125000,14.125000,0.565737,0.666311
196,8.166667,14.166667,0.463432,0.357776
197,8.208333,14.208333,0.377697,0.102837
198,8.250000,14.250000,0.328074,0.262661
199,8.291667,14.291667,0.300699,0.636005
200,8.333333,14.333333,0.372623,0.542609
201,8.375000,14.375000,0.482419,0.231065
202,8.416667,14.416667,0.678378,0.546455
203,8.458333,14.458333,0.939595,0.945221
204,8.500000,14.500000,0.798962,0.946501
205,8.541667,14.541667,0.674687,0.846666
206,8.583333,14.583333,0.564023,0.659484
207,8.625000,14.625000,0.470827,0.499301
208,8.666667,14.666667,0.407263,0.610974
209,8.708333,14.708333,0.350592,0.650881
210,8.750000,14.750000,0.289915,0.467126
211,8.791667,14.791667,0.296527,0.301005
212,8.833333,14.833333,0.415671,0.533173
213,8.875000,14.875000,0.578771,0.835379
214,8.916667,14.916667,0.736095,0.985739
215,8.958333,14.958333,0.625599,0.942302
216,9.000000,15.000000,0.527504,0.818967
217,9.041667,15.041667,0.446757,0.743857
218,9.083333,15.083333,0.382057,0.733681
219,9.125000,15.125000,0.325880,0.695307
220,9.166667,15.166667,0.281958,0.718084
221,9.208333,15.208333,0.253222,0.795259
222,9.250000,15.250000,0.332358,0.820067
223,9.291667,15.291667,0.439335,0.819933
224,9.333333,15.333333,0.587223,0.827923
225,9.375000,15.375000,0.692989,0.807422
226,9.416667,15.416667,0.590029,0.803511
227,9.458333,15.458333,0.504106,0.810680
228,9.500000,15.500000,0.432423,0.825789
229,9.541667,15.541667,0.367211,0.755944
230,9.583333,15.583333,0.312252,0.694893
231,9.625000,15.625000,0.260399,0.549365
232,9.666667,15.666667,0.235286,0.347085
233,9.708333,15.708333,0.312943,0.290852
234,9.750000,15.750000,0.427946,0.346800
235,9.791667,15.791667,0.594262,0.554890
236,9.833333,15.833333,0.672782,0.715958
237,9.875000,15.875000,0.567651,0.636758
238,9.916667,15.916667,0.490172,0.751802
239,9.958333,15.958333,0.432330,0.969971
240,10.000000,16.000000,0.372283,0.962978
241,10.041667,16.041667,0.316529,0.869151
242,10.083333,16.083333,0.270256,0.800206
243,10.125000,16.125000,0.272785,0.816324
244,10.166667,16.166667,0.358221,0.830918
245,10.208333,16.208333,0.474566,0.828134
246,10.250000,16.250000,0.632933,0.792032
247,10.291667,16.291667,0.656057,0.676919
248,10.333333,16.333333,0.549724,0.539487
249,10.375000,16.375000,0.481179,0.771306
250,10.416667,16.416667,0.425209,0.993683
251,10.458333,16.458333,0.364039,0.945296
252,10.500000,16.500000,0.308025,0.828048
253,10.541667,16.541667,0.260338,0.719492
254,10.583333,16.583333,0.275284,0.695450
255,10.625000,16.625000,0.364323,0.708675
256,10.666667,16.666667,0.488920,0.758830
257,10.708333,16.708333,0.657939,0.783675
258,10.750000,16.750000,0.644797,0.723504
259,10.791667,16.791667,0.546627,0.684789
260,10.833333,16.833333,0.466173,0.686735
261,10.875000,16.875000,0.397768,0.675481
262,10.916667,16.916667,0.340592,0.671473
263,10.958333,16.958333,0.292837,0.673253
264,11.000000,17.000000,0.256022,0.730210
265,11.041667,17.041667,0.290767,0.783907
266,11.083333,17.083333,0.382720,0.781602
267,11.125000,17.125000,0.508690,0.766343
268,11.166667,17.166667,0.683572,0.767257
269,11.208333,17.208333,0.633053,0.756656
270,11.250000,17.250000,0.542462,0.807783
271,11.291667,17.291667,0.472583,0.955322
272,11.333333,17.333333,0.408479,0.989963
273,11.375000,17.375000,0.348874,0.923809
274,11.416667,17.416667,0.295221,0.809058
275,11.458333,17.458333,0.250228,0.714413
276,11.500000,17.500000,0.296623,0.704497
277,11.541667,17.541667,0.392923,0.707782
278,11.583333,17.583333,0.525023,0.702557
279,11.625000,17.625000,0.706988,0.694554
280,11.666667,17.666667,0.616829,0.709926
281,11.708333,17.708333,0.525734,0.717008
282,11.750000,17.750000,0.448701,0.715339
283,11.791667,17.791667,0.383980,0.714518
284,11.833333,17.833333,0.330789,0.734081
285,11.875000,17.875000,0.287521,0.774611
286,11.916667,17.916667,0.243170,0.675718
287,11.958333,17.958333,0.285469,0.333899
288,12.000000,18.000000,0.372085,0.105997
289,12.041667,18.041667,0.509727,0.096959
290,12.083333,18.083333,0.672848,0.089066
291,12.125000,18.125000,0.565866,0.079109
292,12.166667,18.166667,0.476277,0.076443
293,12.208333,18.208333,0.400405,0.064853
294,12.250000,18.250000,0.336759,0.057327
295,12.291667,18.291667,0.297952,0.295929
296,12.333333,18.333333,0.284956,0.823605
297,12.375000,18.375000,0.259645,0.976733
298,12.416667,18.416667,0.331981,0.916338
299,12.458333,18.458333,0.431540,0.831322
300,12.500000,18.500000,0.571134,0.754474
301,12.541667,18.541667,0.695599,0.722313
302,12.583333,18.583333,0.592715,0.740160
303,12.625000,18.625000,0.506226,0.755114
304,12.666667,18.666667,0.431872,0.740216
305,12.708333,18.708333,0.368870,0.719385
306,12.750000,18.750000,0.321015,0.786955
307,12.791667,18.791667,0.286595,0.940580
308,12.833333,18.833333,0.268017,0.970280
309,12.875000,18.875000,0.343931,0.914361
310,12.916667,18.916667,0.446602,0.805200
311,12.958333,18.958333,0.591034,0.704267
312,13.000000,19.000000,0.678382,0.683614
313,13.041667,19.041667,0.579516,0.728860
314,13.083333,19.083333,0.500398,0.833417
315,13.125000,19.125000,0.427681,0.817840
316,13.166667,19.166667,0.362316,0.734115
317,13.208333,19.208333,0.315775,0.803845
318,13.250000,19.250000,0.282821,0.965272
319,13.291667,19.291667,0.276656,0.961905
320,13.333333,19.333333,0.354290,0.877084
321,13.375000,19.375000,0.464210,0.809427
322,13.416667,19.416667,0.619603,0.781903
323,13.458333,19.458333,0.670202,0.789864
324,13.500000,19.500000,0.570096,0.775784
325,13.541667,19.541667,0.485689,0.759697
326,13.583333,19.583333,0.414535,0.742834
327,13.625000,19.625000,0.355029,0.733792
328,13.666667,19.666667,0.311746,0.838516
329,13.708333,19.708333,0.278945,0.986284
330,13.750000,19.750000,0.287120,0.977318
331,13.791667,19.791667,0.367791,0.883035
332,13.833333,19.833333,0.481986,0.803865
333,13.875000,19.875000,0.643770,0.768815
334,13.916667,19.916667,0.651702,0.718577
335,13.958333,19.958333,0.554669,0.717948
336,14.000000,20.000000,0.476399,0.772374
337,14.041667,20.041667,0.409218,0.795036
338,14.083333,20.083333,0.351138,0.787310
339,14.125000,20.125000,0.302479,0.783568
340,14.166667,20.166667,0.260832,0.768039
341,14.208333,20.208333,0.284643,0.770117
342,14.250000,20.250000,0.376581,0.800925
